return_id,order_id,return_date,reason,refund_amount
23109,22034,2023-07-31,Defective,10.02
23110,292032,2024-04-29,Other,17.55
23111,97374,2025-05-09,Size Issue,60.38
23112,226640,2024-02-16,Changed Mind,36.26
23113,3288,2023-11-28,Changed Mind,156.21
23114,148597,2024-11-30,Changed Mind,73.87
23115,85789,2025-05-18,Defective,30.44
23116,215071,2023-11-21,Defective,88.81
23117,41187,2024-02-06,Defective,112.5
23118,92892,2025-01-11,Changed Mind,98.43
23119,202006,2023-11-02,Other,82.03
23120,41651,2023-09-21,Late Delivery,5.95
23121,262721,2024-06-19,Changed Mind,482.04
23122,82251,2025-06-08,Changed Mind,61.95
23123,70824,2023-07-28,Size Issue,12.79
23124,25707,2024-02-03,Late Delivery,34.17
23125,259214,2023-01-17,Changed Mind,3.88
23126,247495,2023-06-06,Size Issue,40.98
23127,239454,2025-05-27,Wrong Item,4.56
23128,53752,2024-12-13,Wrong Item,49.52
23129,39823,2023-09-30,Size Issue,34.52
23130,171132,2023-04-25,Wrong Item,98.67
23131,73301,2024-04-03,Defective,87.9
23132,286759,2024-07-18,Other,82.87
23133,58564,2024-04-21,Late Delivery,63.85
23134,172545,2023-06-15,Changed Mind,61.49
23135,242033,2024-08-23,Changed Mind,54.95
23136,274737,2024-06-29,Other,31.41
23137,255810,2024-12-23,Other,161.31
23138,7665,2023-06-02,Late Delivery,21.05
23139,86255,2023-11-06,Wrong Item,38.24
23140,79729,2024-07-03,Changed Mind,35.8
23141,287088,2024-08-08,Wrong Item,33.03
23142,90044,2024-09-10,Late Delivery,186.74
23143,195518,2024-10-09,Other,95.66
23144,234326,2023-01-08,Size Issue,17.16
23145,218563,2025-04-07,Wrong Item,103.38
23146,90909,2025-06-11,Defective,39.26
23147,277420,2024-05-05,Late Delivery,77.91
23148,264423,2023-08-21,Wrong Item,80.13
23149,248060,2024-11-06,Late Delivery,79.86
23150,139488,2023-08-17,Size Issue,24.98
23151,46072,2024-10-27,Defective,37.42
23152,49952,2024-03-04,Size Issue,7.25
23153,21423,2023-11-26,Wrong Item,28.68
23154,276288,2024-03-19,Changed Mind,48.95
23155,243843,2024-07-01,Defective,29.39
23156,168257,2024-11-12,Defective,22.49
23157,263377,2024-11-01,Size Issue,23.84
23158,57679,2024-06-03,Size Issue,11.3
23159,32329,2023-09-12,Size Issue,16.37
23160,31741,2023-09-07,Wrong Item,144.98
23161,230162,2024-11-30,Changed Mind,62.3
23162,30839,2024-02-13,Changed Mind,79.47
23163,107612,2025-08-04,Size Issue,41.49
23164,257419,2025-01-13,Other,59.55
23165,94529,2023-10-21,Size Issue,24.36
23166,45999,2025-02-10,Wrong Item,62.48
23167,50331,2024-09-27,Size Issue,274.88
23168,286861,2024-07-08,Defective,13.0
23169,154688,2023-10-27,Size Issue,22.37
23170,189861,2024-07-31,Size Issue,142.5
23171,211919,2023-05-25,Changed Mind,10.71
23172,253841,2023-08-04,Changed Mind,36.19
23173,114244,2023-09-10,Size Issue,75.54
23174,242949,2023-03-13,Size Issue,9.55
23175,172624,2023-10-06,Defective,128.44
23176,180853,2023-01-03,Late Delivery,27.11
23177,97972,2024-03-16,Late Delivery,47.69
23178,144683,2024-01-30,Defective,159.0
23179,186605,2023-07-19,Changed Mind,27.46
23180,24511,2023-07-07,Late Delivery,150.02
23181,234613,2023-12-13,Late Delivery,100.53
23182,236752,2023-03-11,Late Delivery,44.93
23183,131337,2025-07-20,Wrong Item,16.94
23184,196952,2024-02-08,Changed Mind,43.93
23185,138888,2024-06-16,Size Issue,48.18
23186,46160,2024-03-29,Changed Mind,16.12
23187,151430,2025-05-05,Changed Mind,34.89
23188,109290,2024-08-05,Other,3.51
23189,20220,2023-10-04,Defective,75.14
23190,285963,2023-02-26,Size Issue,37.24
23191,89460,2024-01-03,Size Issue,53.83
23192,16993,2025-06-08,Changed Mind,39.46
23193,219720,2025-03-08,Late Delivery,60.81
23194,263234,2025-02-22,Defective,65.83
23195,31892,2023-08-17,Late Delivery,53.68
23196,75997,2023-12-12,Changed Mind,28.66
23197,192208,2025-01-26,Late Delivery,85.87
23198,35021,2023-09-18,Other,7.6
23199,132548,2025-02-02,Changed Mind,14.21
23200,178961,2023-09-24,Changed Mind,57.44
23201,131694,2025-01-16,Changed Mind,52.69
23202,215576,2023-09-17,Defective,19.09
23203,294397,2024-07-27,Size Issue,98.86
23204,124897,2025-02-15,Defective,169.35
23205,215521,2023-07-29,Size Issue,16.44
23206,45998,2024-10-21,Changed Mind,16.28
23207,268508,2023-12-31,Late Delivery,8.78
23208,216935,2024-06-20,Changed Mind,12.11
23209,67276,2024-12-17,Late Delivery,5.36
23210,105244,2023-10-04,Defective,9.62
23211,39979,2023-06-17,Defective,6.51
23212,200999,2023-02-27,Late Delivery,496.31
23213,157641,2023-11-30,Late Delivery,401.85
23214,86442,2023-10-29,Size Issue,17.21
23215,202222,2023-02-20,Defective,310.46
23216,286194,2023-08-29,Changed Mind,52.6
23217,241880,2023-01-01,Changed Mind,65.41
23218,948,2023-05-16,Late Delivery,36.36
23219,49089,2023-01-29,Defective,76.64
23220,285541,2024-08-27,Wrong Item,48.38
23221,146272,2023-06-05,Other,25.21
23222,191852,2023-08-06,Wrong Item,439.59
23223,118688,2024-06-28,Late Delivery,35.81
23224,161456,2024-01-28,Other,166.65
23225,245595,2023-10-14,Size Issue,122.87
23226,109564,2025-06-10,Changed Mind,39.94
23227,3953,2023-02-03,Changed Mind,55.15
23228,185713,2024-12-02,Late Delivery,7.56
23229,12903,2024-01-02,Defective,16.92
23230,169019,2023-11-10,Defective,38.25
23231,7337,2024-09-27,Defective,255.49
23232,236891,2024-06-10,Size Issue,193.18
23233,216958,2024-05-10,Wrong Item,74.3
23234,281140,2023-07-08,Size Issue,150.43
23235,24150,2025-08-10,Other,20.39
23236,214703,2024-09-15,Other,37.99
23237,153676,2023-01-03,Size Issue,44.07
23238,158184,2024-12-04,Defective,68.77
23239,259673,2025-06-22,Changed Mind,27.57
23240,202792,2023-07-27,Changed Mind,84.31
23241,272375,2023-03-16,Late Delivery,442.83
23242,10656,2025-02-11,Changed Mind,66.55
23243,1828,2023-06-09,Size Issue,14.58
23244,43467,2025-08-11,Late Delivery,26.4
23245,136363,2023-11-16,Defective,85.83
23246,297124,2025-01-06,Defective,15.34
23247,50782,2025-02-11,Size Issue,17.02
23248,30557,2023-01-25,Wrong Item,174.88
23249,96303,2024-08-08,Other,40.76
23250,259157,2025-08-23,Size Issue,13.46
23251,75228,2024-08-29,Late Delivery,199.47
23252,52325,2023-03-16,Size Issue,57.59
23253,196850,2024-11-23,Defective,160.05
23254,96087,2024-02-03,Wrong Item,96.86
23255,215260,2024-10-04,Size Issue,83.68
23256,30330,2025-01-23,Other,8.72
23257,174664,2024-03-31,Defective,128.74
23258,50885,2024-02-27,Wrong Item,353.84
23259,37073,2024-08-24,Changed Mind,13.01
23260,165615,2025-01-19,Changed Mind,100.11
23261,114700,2023-10-02,Late Delivery,56.4
23262,176070,2025-03-04,Late Delivery,12.49
23263,48132,2024-07-03,Changed Mind,16.73
23264,242615,2023-07-24,Defective,194.66
23265,185296,2024-03-19,Changed Mind,58.17
23266,179673,2024-09-18,Defective,15.45
23267,260337,2023-04-07,Defective,100.79
23268,18845,2025-03-18,Defective,13.14
23269,280488,2023-09-08,Late Delivery,228.94
23270,59107,2024-08-15,Size Issue,32.17
23271,131291,2023-03-30,Changed Mind,26.98
23272,245032,2025-05-22,Size Issue,6.97
23273,32484,2024-06-21,Changed Mind,62.73
23274,283490,2024-09-20,Defective,10.17
23275,268779,2024-10-15,Changed Mind,39.79
23276,272141,2025-03-05,Other,57.4
23277,283955,2023-04-18,Wrong Item,73.46
23278,118204,2024-07-04,Late Delivery,8.88
23279,222241,2024-01-26,Wrong Item,8.83
23280,26495,2023-10-25,Defective,40.45
23281,242419,2023-11-06,Defective,13.96
23282,235569,2023-08-24,Late Delivery,37.79
23283,185972,2024-11-13,Size Issue,40.85
23284,105749,2024-12-09,Late Delivery,95.79
23285,3300,2024-12-26,Changed Mind,15.96
23286,77431,2025-05-15,Changed Mind,29.08
23287,163061,2025-03-14,Wrong Item,82.03
23288,213391,2023-10-08,Defective,23.7
23289,190405,2024-08-18,Size Issue,27.12
23290,159528,2023-04-15,Wrong Item,52.36
23291,243565,2024-01-15,Other,63.54
23292,241996,2023-10-09,Size Issue,62.84
23293,180817,2024-01-31,Late Delivery,98.98
23294,136149,2024-06-03,Other,5.68
23295,152307,2025-02-01,Late Delivery,150.48
23296,64390,2024-10-23,Defective,18.23
23297,51341,2025-01-05,Size Issue,108.73
23298,129230,2025-02-01,Size Issue,134.75
23299,9981,2023-10-04,Size Issue,44.79
23300,288564,2023-08-09,Changed Mind,9.24
23301,294872,2024-06-17,Late Delivery,52.02
23302,250956,2023-05-07,Wrong Item,38.43
23303,90765,2023-08-19,Wrong Item,3.01
23304,283871,2023-11-29,Changed Mind,17.03
23305,30790,2023-09-30,Changed Mind,92.77
23306,32663,2024-10-04,Changed Mind,72.18
23307,262112,2023-02-04,Size Issue,21.0
23308,22649,2023-12-29,Defective,58.35
23309,79537,2023-03-29,Size Issue,23.32
23310,142852,2025-02-04,Defective,121.43
23311,73105,2024-07-18,Defective,56.46
23312,25270,2023-07-18,Size Issue,47.53
23313,211266,2023-08-22,Size Issue,15.7
23314,61222,2025-01-06,Late Delivery,101.28
23315,134073,2023-07-14,Defective,66.24
23316,96809,2023-12-06,Wrong Item,108.86
23317,213503,2023-06-13,Defective,33.27
23318,284724,2024-09-06,Size Issue,161.14
23319,46752,2023-11-19,Late Delivery,324.43
23320,225318,2024-09-11,Late Delivery,69.35
23321,64846,2023-07-26,Size Issue,117.58
23322,209006,2023-01-12,Changed Mind,250.78
23323,93737,2023-10-07,Size Issue,412.59
23324,243502,2024-05-02,Other,63.11
23325,179657,2024-03-09,Other,39.9
23326,83544,2025-01-23,Defective,80.6
23327,169323,2024-08-17,Defective,5.61
23328,87033,2024-04-12,Late Delivery,129.08
23329,262647,2023-09-19,Defective,478.71
23330,181233,2024-09-26,Wrong Item,23.23
23331,73807,2024-05-28,Other,12.23
23332,271645,2024-11-02,Late Delivery,53.67
23333,165345,2024-05-04,Defective,52.06
23334,291470,2024-03-15,Other,75.25
23335,251783,2024-04-14,Wrong Item,117.51
23336,203593,2024-08-22,Size Issue,7.37
23337,118259,2023-03-30,Wrong Item,5.17
23338,236883,2023-05-16,Defective,474.47
23339,158340,2025-04-17,Late Delivery,20.25
23340,202231,2024-06-08,Changed Mind,54.9
23341,258645,2025-03-15,Other,7.13
23342,136592,2024-04-05,Size Issue,42.65
23343,244619,2023-03-08,Changed Mind,84.06
23344,239391,2024-05-24,Wrong Item,18.57
23345,256344,2025-03-11,Late Delivery,56.55
23346,105272,2025-05-10,Size Issue,102.53
23347,140723,2023-03-15,Wrong Item,58.78
23348,75861,2025-01-23,Size Issue,15.13
23349,27241,2024-06-14,Size Issue,802.11
23350,278655,2024-10-01,Defective,59.29
23351,135962,2024-10-10,Late Delivery,133.21
23352,128278,2024-08-16,Late Delivery,221.26
23353,205568,2023-01-16,Late Delivery,296.23
23354,276366,2023-07-24,Size Issue,75.49
23355,74562,2023-11-21,Defective,17.4
23356,204551,2023-09-07,Size Issue,154.03
23357,289,2023-10-09,Other,14.23
23358,105400,2023-06-20,Wrong Item,9.13
23359,265683,2024-06-12,Late Delivery,791.01
23360,175940,2023-04-22,Size Issue,13.24
23361,183816,2023-07-03,Size Issue,127.17
23362,233358,2025-01-31,Late Delivery,59.01
23363,86759,2023-03-29,Size Issue,26.85
23364,206743,2024-01-20,Wrong Item,31.84
23365,168283,2023-11-01,Size Issue,33.65
23366,137750,2023-07-05,Size Issue,34.17
23367,181798,2023-05-29,Size Issue,147.71
23368,163741,2024-12-17,Late Delivery,18.27
23369,215440,2025-07-17,Late Delivery,29.3
23370,117284,2024-08-12,Other,45.27
23371,57732,2024-06-08,Size Issue,7.94
23372,75698,2023-10-06,Defective,83.02
23373,203749,2025-05-30,Late Delivery,59.91
23374,187223,2024-08-19,Changed Mind,65.32
23375,169338,2025-04-24,Other,189.38
23376,53600,2023-06-21,Size Issue,12.4
23377,26937,2024-08-14,Other,7.21
23378,293107,2024-10-03,Wrong Item,63.31
23379,258218,2024-02-02,Size Issue,123.42
23380,239113,2024-01-21,Other,14.76
23381,43426,2024-10-01,Size Issue,19.11
23382,206043,2023-05-13,Late Delivery,13.89
23383,132120,2025-07-13,Defective,59.35
23384,28050,2023-12-16,Size Issue,11.06
23385,124875,2024-08-20,Defective,59.5
23386,177944,2025-05-29,Wrong Item,164.82
23387,64245,2024-03-12,Defective,456.6
23388,44970,2023-09-06,Size Issue,13.18
23389,96672,2024-08-18,Changed Mind,54.02
23390,203740,2025-04-19,Changed Mind,33.62
23391,69559,2025-08-15,Other,24.11
23392,61463,2024-10-07,Other,227.38
23393,200336,2025-05-20,Late Delivery,11.23
23394,160251,2024-01-21,Changed Mind,21.24
23395,216738,2024-01-29,Wrong Item,39.83
23396,111731,2023-06-10,Defective,70.03
23397,126025,2023-03-24,Defective,50.61
23398,112217,2023-01-23,Late Delivery,28.02
23399,22273,2025-08-11,Changed Mind,103.89
23400,99594,2023-02-06,Late Delivery,437.92
23401,172832,2023-09-17,Defective,21.28
23402,114545,2025-03-18,Late Delivery,86.74
23403,94533,2023-06-18,Late Delivery,31.08
23404,225654,2023-09-22,Changed Mind,21.52
23405,155141,2025-05-03,Changed Mind,266.88
23406,234961,2025-01-01,Other,63.88
23407,47556,2025-07-11,Defective,45.68
23408,272195,2024-10-27,Late Delivery,88.4
23409,191809,2024-11-23,Size Issue,766.77
23410,228086,2023-06-20,Changed Mind,41.18
23411,221128,2024-08-27,Other,110.07
23412,97098,2025-01-06,Changed Mind,17.43
23413,171709,2023-02-06,Wrong Item,77.08
23414,266269,2023-09-04,Changed Mind,74.61
23415,248654,2025-01-12,Wrong Item,22.72
23416,213453,2024-02-17,Defective,53.8
23417,179037,2024-01-24,Size Issue,62.45
23418,162614,2024-09-26,Size Issue,43.25
23419,134367,2023-02-14,Late Delivery,46.19
23420,200293,2023-04-13,Late Delivery,9.2
23421,2786,2024-01-29,Size Issue,112.29
23422,197708,2023-12-28,Defective,53.23
23423,192224,2023-05-27,Changed Mind,51.47
23424,298564,2023-09-07,Late Delivery,61.2
23425,12775,2024-04-19,Changed Mind,126.14
23426,32678,2024-02-28,Size Issue,15.08
23427,52183,2024-06-15,Changed Mind,27.42
23428,43959,2023-01-24,Wrong Item,53.42
23429,293014,2024-10-08,Other,20.49
23430,258236,2024-11-30,Size Issue,8.02
23431,92781,2024-04-11,Late Delivery,38.74
23432,260880,2023-12-30,Size Issue,125.26
23433,279127,2024-10-21,Other,39.57
23434,256758,2025-03-29,Changed Mind,90.45
23435,176866,2024-10-04,Late Delivery,28.11
23436,64232,2023-10-02,Defective,2.46
23437,21895,2025-02-07,Changed Mind,66.72
23438,50999,2024-08-24,Late Delivery,59.17
23439,148071,2025-08-23,Late Delivery,85.93
23440,192499,2023-07-14,Late Delivery,95.47
23441,16638,2024-07-31,Size Issue,5.11
23442,42810,2023-08-29,Size Issue,90.18
23443,268402,2023-08-12,Changed Mind,21.22
23444,22699,2024-02-03,Changed Mind,18.4
23445,115722,2025-08-25,Wrong Item,23.45
23446,68696,2023-06-08,Wrong Item,20.77
23447,9916,2025-03-26,Other,38.03
23448,156166,2023-11-08,Late Delivery,67.49
23449,204566,2024-10-12,Other,38.95
23450,65841,2025-07-25,Other,13.97
23451,137386,2023-02-25,Changed Mind,62.98
23452,25320,2024-04-30,Size Issue,98.28
23453,78249,2023-09-16,Changed Mind,95.42
23454,139243,2024-05-07,Late Delivery,19.42
23455,136614,2025-05-11,Size Issue,26.96
23456,70877,2024-05-22,Changed Mind,48.22
23457,102971,2025-02-09,Size Issue,17.5
23458,160271,2024-09-25,Wrong Item,50.1
23459,4080,2024-06-28,Changed Mind,176.3
23460,293500,2024-12-21,Size Issue,90.56
23461,156971,2023-06-21,Changed Mind,11.98
23462,12862,2025-06-26,Size Issue,1.74
23463,43971,2025-03-14,Late Delivery,32.78
23464,297512,2024-07-17,Other,36.82
23465,233212,2023-01-04,Defective,26.59
23466,247293,2025-06-19,Size Issue,56.63
23467,297316,2023-08-24,Wrong Item,308.54
23468,247674,2023-09-20,Defective,6.95
23469,35409,2024-10-08,Defective,22.28
23470,66360,2023-05-11,Defective,100.45
23471,288110,2023-11-17,Changed Mind,8.61
23472,93852,2024-06-21,Changed Mind,190.8
23473,167594,2023-11-24,Other,21.25
23474,186653,2024-06-29,Late Delivery,44.31
23475,197766,2025-05-20,Changed Mind,450.4
23476,50056,2025-06-29,Changed Mind,49.87
23477,291487,2025-05-19,Size Issue,22.73
23478,166223,2025-06-28,Defective,52.11
23479,138423,2025-02-23,Wrong Item,18.48
23480,270547,2023-07-31,Late Delivery,13.51
23481,214715,2024-09-15,Size Issue,64.69
23482,223647,2023-12-07,Other,59.06
23483,257009,2025-08-09,Changed Mind,60.89
23484,110159,2025-02-09,Wrong Item,17.26
23485,281839,2024-06-14,Defective,9.88
23486,261368,2023-07-22,Wrong Item,40.09
23487,269546,2025-06-26,Late Delivery,24.15
23488,116620,2023-05-17,Wrong Item,14.02
23489,248435,2024-05-16,Changed Mind,12.04
23490,168500,2024-06-26,Wrong Item,13.64
23491,98669,2023-01-15,Other,65.0
23492,54724,2024-08-08,Defective,16.78
23493,215064,2024-10-31,Changed Mind,13.07
23494,196628,2023-09-08,Changed Mind,10.51
23495,156456,2025-04-17,Late Delivery,14.98
23496,101685,2025-07-15,Other,36.66
23497,263385,2023-10-12,Size Issue,72.79
23498,44556,2023-04-27,Late Delivery,250.01
23499,136567,2025-03-26,Changed Mind,23.31
23500,143029,2023-04-23,Size Issue,67.87
23501,38216,2023-06-11,Changed Mind,29.35
23502,237462,2023-02-03,Other,9.97
23503,276122,2025-02-03,Size Issue,38.83
23504,210488,2025-03-01,Other,117.1
23505,267327,2023-06-17,Defective,113.58
23506,216417,2023-10-29,Size Issue,132.63
23507,274490,2025-03-22,Defective,15.75
23508,169153,2023-06-08,Other,16.8
23509,211447,2025-03-08,Changed Mind,27.63
23510,38262,2025-02-15,Size Issue,63.9
23511,91107,2024-06-01,Wrong Item,248.01
23512,2488,2024-12-21,Size Issue,150.39
23513,249411,2024-10-13,Size Issue,65.37
23514,242448,2023-01-05,Late Delivery,57.52
23515,296458,2023-07-06,Late Delivery,109.8
23516,90550,2024-02-04,Size Issue,11.31
23517,57076,2025-04-07,Defective,19.08
23518,103169,2025-08-06,Defective,213.45
23519,194220,2025-03-24,Size Issue,34.49
23520,125991,2025-02-07,Size Issue,93.52
23521,75262,2023-07-22,Other,24.77
23522,45727,2025-04-27,Size Issue,41.7
23523,181556,2025-02-16,Size Issue,77.66
23524,108156,2023-05-16,Changed Mind,93.27
23525,249418,2025-01-24,Changed Mind,9.61
23526,205665,2025-08-19,Late Delivery,7.55
23527,85493,2024-04-22,Changed Mind,25.7
23528,87406,2025-02-14,Defective,123.94
23529,176919,2023-08-19,Changed Mind,89.79
23530,115312,2023-04-23,Size Issue,19.1
23531,240933,2025-01-15,Defective,174.64
23532,54001,2023-12-11,Changed Mind,26.17
23533,196445,2023-06-25,Size Issue,55.57
23534,110843,2024-03-14,Defective,45.94
23535,292395,2025-01-25,Size Issue,36.57
23536,244983,2024-04-30,Changed Mind,66.22
23537,168479,2024-10-07,Changed Mind,135.99
23538,9919,2023-06-13,Defective,278.3
23539,224829,2023-08-11,Defective,16.02
23540,267883,2025-08-15,Other,8.23
23541,35747,2024-05-07,Size Issue,30.01
23542,190887,2023-06-29,Changed Mind,50.58
23543,172348,2023-03-28,Changed Mind,93.84
23544,76116,2024-03-05,Wrong Item,78.64
23545,152212,2024-07-05,Late Delivery,18.42
23546,106637,2023-03-05,Size Issue,81.43
23547,270986,2025-08-01,Size Issue,144.14
23548,200090,2024-08-13,Late Delivery,79.71
23549,286573,2023-11-27,Wrong Item,123.67
23550,99542,2024-09-09,Changed Mind,75.33
23551,150896,2024-02-11,Defective,131.76
23552,185564,2024-04-13,Late Delivery,24.81
23553,171351,2025-01-03,Size Issue,69.59
23554,275514,2024-10-29,Late Delivery,47.03
23555,43863,2023-11-14,Changed Mind,26.49
23556,185651,2024-09-20,Size Issue,101.43
23557,248084,2025-07-22,Wrong Item,90.67
23558,139683,2023-05-19,Size Issue,47.62
23559,167044,2024-07-03,Size Issue,40.07
23560,231615,2023-05-01,Wrong Item,39.73
23561,230491,2024-12-28,Size Issue,27.61
23562,269852,2023-05-12,Size Issue,31.45
23563,206517,2024-02-28,Changed Mind,20.68
23564,249252,2023-08-01,Size Issue,4.46
23565,74477,2024-03-22,Late Delivery,121.6
23566,77877,2024-12-28,Size Issue,336.14
23567,186581,2024-04-23,Changed Mind,4.39
23568,92632,2024-05-05,Defective,203.81
23569,195045,2024-09-16,Changed Mind,19.5
23570,196091,2024-11-30,Late Delivery,77.52
23571,36037,2024-05-18,Late Delivery,105.02
23572,244302,2024-04-17,Defective,67.05
23573,90355,2023-01-28,Late Delivery,636.82
23574,172055,2024-08-29,Defective,82.96
23575,132512,2024-07-31,Changed Mind,29.49
23576,125332,2025-03-16,Wrong Item,13.01
23577,234685,2025-08-06,Late Delivery,74.14
23578,184360,2023-04-06,Size Issue,22.92
23579,74969,2024-10-17,Defective,15.35
23580,163983,2025-06-28,Defective,23.42
23581,225492,2024-09-29,Wrong Item,17.42
23582,189338,2025-03-30,Defective,48.6
23583,208181,2023-03-01,Defective,52.42
23584,87679,2023-08-12,Other,18.17
23585,104294,2025-01-08,Defective,203.27
23586,10941,2024-07-23,Changed Mind,12.82
23587,249593,2023-04-11,Size Issue,10.22
23588,131894,2025-04-20,Size Issue,7.18
23589,88137,2024-10-29,Defective,103.49
23590,84034,2023-02-02,Wrong Item,41.02
23591,209156,2024-04-19,Other,49.97
23592,40116,2023-08-18,Late Delivery,23.93
23593,23994,2025-07-24,Late Delivery,91.21
23594,97771,2025-01-04,Changed Mind,965.16
23595,221913,2024-05-19,Other,122.33
23596,22601,2023-03-15,Changed Mind,210.75
23597,288909,2025-01-30,Changed Mind,55.57
